Parent Dir, File Name, String, Line containing string
TrackChunk.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\uitree\, TrackChunk.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\uitree\TrackChunk.hpp
WeatherChunk.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\uitree\, WeatherChunk.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\uitree\WeatherChunk.hpp
WeatherData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, WeatherData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\WeatherData.hpp
ConfigFileService.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\, ConfigFileService.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\ConfigFileService.hpp
ConfigVar.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\, ConfigVar.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\ConfigVar.hpp
FormMSN.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\uitree\, FormMSN.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\uitree\FormMSN.hpp
UIEvent.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\beware\, UIEvent.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\beware\UIEvent.hpp
UIEvent.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\beware\, UIEvent.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\beware\UIEvent.hpp
Logger.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglstd\, Logger.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglstd\Logger.hpp
Cesium.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\cesium\, Cesium.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\cesium\Cesium.hpp
Logger.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglstd\, Logger.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglstd\Logger.hpp
CVPD.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\configservices\, CVPD.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\configservices\CVPD.hpp
stdlib.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
iostream: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
string: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
fstream: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
map: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
Exception.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, Exception.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\Exception.hpp
StringUtils.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, StringUtils.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\StringUtils.hpp
ConfigService.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configvar\, ConfigService.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configvar\ConfigService.hpp
ConfigVar.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\, ConfigVar.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\ConfigVar.hpp
ConfigVar.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\, ConfigVar.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\ConfigVar.hpp
SortMerge.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\fileutils\, SortMerge.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\fileutils\SortMerge.hpp
FileFilterFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, FileFilterFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\FileFilterFrame.hpp
iostream: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
DTCEGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, DTCEGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\DTCEGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
DTFICGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, DTFICGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\DTFICGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
string: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
GFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, GFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\GFW.hpp
NavCorGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, NavCorGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\NavCorGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
Geodetic.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, Geodetic.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\Geodetic.hpp
WGS84Geoid.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, WGS84Geoid.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\WGS84Geoid.hpp
FileFilterFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, FileFilterFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\FileFilterFrame.hpp
DTRinexMetGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, DTRinexMetGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\DTRinexMetGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
DWService.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\msnmisc\, DWService.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\msnmisc\DWService.hpp
MSCCalculator.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, MSCCalculator.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\MSCCalculator.hpp
MSCStream.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\, MSCStream.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\MSCStream.hpp
MSCData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\, MSCData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\MSCData.hpp
MSNFileSpec.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, MSNFileSpec.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\MSNFileSpec.hpp
WriterInfo.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, WriterInfo.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\WriterInfo.hpp
DTRinexNavGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, DTRinexNavGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\DTRinexNavGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
Geodetic.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, Geodetic.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\Geodetic.hpp
WGS84Geoid.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, WGS84Geoid.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\WGS84Geoid.hpp
FileFilterFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, FileFilterFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\FileFilterFrame.hpp
DTRinexObsGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, DTRinexObsGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\DTRinexObsGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
ConfigFileService.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\, ConfigFileService.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\ConfigFileService.hpp
ConfigVar.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\, ConfigVar.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\configfile\ConfigVar.hpp
MSCCalculator.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, MSCCalculator.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\MSCCalculator.hpp
MSCStream.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\, MSCStream.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\MSCStream.hpp
MSCData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\, MSCData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\MSCData.hpp
MSNFileSpec.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, MSNFileSpec.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\MSNFileSpec.hpp
WriterInfo.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, WriterInfo.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\WriterInfo.hpp
DTSMODFGFW.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\, DTSMODFGFW.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\filelib\DTSMODFGFW.hpp
GFWFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, GFWFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\GFWFrame.hpp
DataTreeSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataTreeSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataTreeSubscription.hpp
SmoEpochData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, SmoEpochData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\SmoEpochData.hpp
SMODFData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\, SMODFData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\icd211\SMODFData.hpp
mqhelp.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, mqhelp.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\mqhelp.hpp
DWService.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\msnmisc\, DWService.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\msnmisc\DWService.hpp
wxtimepub.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\gfw\, wxtimepub.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\gfw\wxtimepub.hpp
BasicFramework.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, BasicFramework.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\BasicFramework.hpp
TimeString.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, TimeString.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\TimeString.hpp
TimeConstants.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, TimeConstants.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\TimeConstants.hpp
ANSITime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, ANSITime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\ANSITime.hpp
CivilTime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, CivilTime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\CivilTime.hpp
GPSWeekSecond.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, GPSWeekSecond.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\GPSWeekSecond.hpp
GPSWeekZcount.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, GPSWeekZcount.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\GPSWeekZcount.hpp
JulianDate.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, JulianDate.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\JulianDate.hpp
MJD.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, MJD.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\MJD.hpp
UnixTime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, UnixTime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\UnixTime.hpp
YDSTime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, YDSTime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\YDSTime.hpp
SystemTime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, SystemTime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\SystemTime.hpp
CommandOptionWithCommonTimeArg.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, CommandOptionWithCommonTimeArg.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\CommandOptionWithCommonTimeArg.hpp
BasicFramework.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, BasicFramework.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\BasicFramework.hpp
CommonTime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, CommonTime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\CommonTime.hpp
CommandOptionWithCommonTimeArg.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, CommandOptionWithCommonTimeArg.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\CommandOptionWithCommonTimeArg.hpp
rodsClient.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
parseCommandLine.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
rodsPath.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
scanUtil.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
MSNArchiveWriterBase.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\marc\, MSNArchiveWriterBase.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\marc\MSNArchiveWriterBase.hpp
HGutils.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\hgnsspp\, HGutils.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\hgnsspp\HGutils.hpp
H5GNSSfuncs.h: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\hdf-gnss\, H5GNSSfuncs.h, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\hdf-gnss\H5GNSSfuncs.h
ArchUtils.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\msnarch\, ArchUtils.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\msnarch\ArchUtils.hpp
MSNEvent.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, MSNEvent.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\MSNEvent.hpp
MessagingFramework.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, MessagingFramework.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\MessagingFramework.hpp
DataSubscription.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, DataSubscription.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\DataSubscription.hpp
ClockData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, ClockData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\ClockData.hpp
SystemTime.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, SystemTime.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\SystemTime.hpp
pdsMS.h: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\pds\iRODS\modules\PDS\microservices\include\, pdsMS.h, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\pds\iRODS\modules\PDS\microservices\include\pdsMS.h
hdf5.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
dataObjOpen.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
dataObjClose.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
modAVUMetadata.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
objMetaOpr.h: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
MDPSmootherFrame.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\prepocha\, MDPSmootherFrame.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\prepocha\MDPSmootherFrame.hpp
vector: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
MDPSubscriber.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\prepocha\, MDPSubscriber.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\prepocha\MDPSubscriber.hpp
Exception.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, Exception.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\Exception.hpp
InetAddress.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglstd\, InetAddress.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglstd\InetAddress.hpp
NCNavSFEpoch.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\navcast\, NCNavSFEpoch.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\navcast\NCNavSFEpoch.hpp
Data.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, Data.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\Data.hpp
NavSFEpoch.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, NavSFEpoch.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\NavSFEpoch.hpp
NavSF.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, NavSF.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\NavSF.hpp
EngNav.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, EngNav.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\EngNav.hpp
MDPStnObservationEpoch.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\gpsrx\, MDPStnObservationEpoch.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\gpsrx\MDPStnObservationEpoch.hpp
MDPGPSEphemeris.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\gpsrx\, MDPGPSEphemeris.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\gpsrx\MDPGPSEphemeris.hpp
BinUtils.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, BinUtils.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\BinUtils.hpp
icd_200_constants.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\, icd_200_constants.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\gpstk\icd_200_constants.hpp
EngEphData.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\, EngEphData.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\datatree\EngEphData.hpp
MDPRxClkOffset.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\gpsrx\, MDPRxClkOffset.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\gpsrx\MDPRxClkOffset.hpp
mqhelp.hpp: , C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\, mqhelp.hpp, C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\shared\sglmsn\mqmsn\mqhelp.hpp
map: , Not found in C:\Users\brinson\Documents\Visual Studio 2013\msn\main71\code\,,
